Patente,Hora,T_viaje,T_viaje_str,Velocidad
NHC431,2019-10-06T00:53:28,348,0:05:48,15.517241379310347
AA554PL,2019-10-06T00:53:41,132,0:02:12,40.90909090909091
AC930AY,2019-10-06T00:53:42,226,0:03:46,23.893805309734514
KCN305,2019-10-06T00:53:48,136,0:02:16,39.705882352941174
MEJ679,2019-10-06T00:55:15,201,0:03:21,26.865671641791046
MCP591,2019-10-06T00:55:22,119,0:01:59,45.378151260504204
NXK776,2019-10-06T00:55:31,139,0:02:19,38.84892086330935
HZO659,2019-10-06T00:57:15,135,0:02:15,40.0
AA017OP,2019-10-06T00:57:32,217,0:03:37,24.88479262672811
PLC335,2019-10-06T00:59:28,118,0:01:58,45.76271186440678
AD732AC,2019-10-06T01:01:37,122,0:02:02,44.26229508196722
AB517NH,2019-10-06T01:03:28,108,0:01:48,50.0
KCM316,2019-10-06T01:03:43,212,0:03:32,25.471698113207548
AD251GA,2019-10-06T01:03:46,122,0:02:02,44.26229508196722
AB171BO,2019-10-06T01:05:26,224,0:03:44,24.107142857142858
AB978GE,2019-10-06T01:05:35,241,0:04:01,22.40663900414938
AC077XD,2019-10-06T01:05:39,240,0:04:00,22.5
AD192BY,2019-10-06T01:05:46,148,0:02:28,36.486486486486484
LXM847,2019-10-06T01:07:14,122,0:02:02,44.26229508196722
IMI163,2019-10-06T01:07:25,200,0:03:20,27.0
AD797DS,2019-10-06T01:07:41,112,0:01:52,48.214285714285715
AD493JP,2019-10-06T01:09:15,199,0:03:19,27.1356783919598
ODO136,2019-10-06T01:09:22,107,0:01:47,50.467289719626166
AC791UB,2019-10-06T01:09:26,151,0:02:31,35.76158940397351
AC439DR,2019-10-06T01:11:24,217,0:03:37,24.88479262672811
OOT769,2019-10-06T01:11:34,145,0:02:25,37.24137931034483
AD041MN,2019-10-06T01:11:44,139,0:02:19,38.84892086330935
OFI938,2019-10-06T01:13:19,226,0:03:46,23.893805309734514
AA126IW,2019-10-06T01:13:34,117,0:01:57,46.15384615384616
AB545KQ,2019-10-06T01:13:44,111,0:01:51,48.64864864864865
JFK336,2019-10-06T01:15:02,103,0:01:43,52.42718446601942
HHG586,2019-10-06T01:15:20,126,0:02:06,42.85714285714286
AB152GZ,2019-10-06T01:15:31,118,0:01:58,45.76271186440678
AB703KL,2019-10-06T01:15:37,106,0:01:46,50.943396226415096
KBK247,2019-10-06T01:17:26,93,0:01:33,58.064516129032256
AA965ZK,2019-10-06T01:17:31,130,0:02:10,41.53846153846154
MAK596,2019-10-06T01:19:20,117,0:01:57,46.15384615384616
AC188BW,2019-10-06T01:21:05,188,0:03:08,28.72340425531915
AB563DG,2019-10-06T01:21:36,228,0:03:48,23.684210526315788
AD108UA,2019-10-06T01:21:42,118,0:01:58,45.76271186440678
AA066GN,2019-10-06T01:23:17,121,0:02:01,44.62809917355372
LVH049,2019-10-06T01:23:19,243,0:04:03,22.22222222222222
ITN431,2019-10-06T01:23:25,236,0:03:56,22.88135593220339
CPM963,2019-10-06T01:23:43,223,0:03:43,24.2152466367713
AA215UP,2019-10-06T01:23:50,122,0:02:02,44.26229508196722
AA268BD,2019-10-06T01:23:52,142,0:02:22,38.028169014084504
NIK971,2019-10-06T01:25:18,199,0:03:19,27.1356783919598
AB922GC,2019-10-06T01:25:37,219,0:03:39,24.65753424657534
AC997GJ,2019-10-06T01:25:42,143,0:02:23,37.76223776223777
AA126DU,2019-10-06T01:27:05,120,0:02:00,45.0
AC356NA,2019-10-06T01:27:34,132,0:02:12,40.90909090909091
AB686LU,2019-10-06T01:29:31,126,0:02:06,42.85714285714286
AB145RA,2019-10-06T01:31:15,208,0:03:28,25.961538461538463
MCR563,2019-10-06T01:31:19,203,0:03:23,26.60098522167488
PCP315,2019-10-06T01:31:21,190,0:03:10,28.421052631578945
LEU182,2019-10-06T01:33:30,147,0:02:27,36.734693877551024
NEX102,2019-10-06T01:33:31,157,0:02:37,34.39490445859873
AA059EL,2019-10-06T01:33:34,129,0:02:09,41.860465116279066
AD293IR,2019-10-06T01:33:37,119,0:01:59,45.378151260504204
AA681ON,2019-10-06T01:33:42,118,0:01:58,45.76271186440678
MJF059,2019-10-06T01:33:50,134,0:02:14,40.298507462686565
AC991DH,2019-10-06T01:33:54,125,0:02:05,43.2
AD901VR,2019-10-06T01:34:52,189,0:03:09,28.571428571428573
AD687IC,2019-10-06T01:35:15,197,0:03:17,27.411167512690355
AC618MB,2019-10-06T01:35:20,142,0:02:22,38.028169014084504
AD810OA,2019-10-06T01:37:21,138,0:02:18,39.130434782608695
ORT365,2019-10-06T01:38:49,342,0:05:42,15.789473684210527
AD480VE,2019-10-06T01:39:09,113,0:01:53,47.78761061946903
AB044SC,2019-10-06T01:41:21,207,0:03:27,26.086956521739133
AD801NK,2019-10-06T01:41:24,207,0:03:27,26.086956521739133
KKD240,2019-10-06T01:41:26,152,0:02:32,35.526315789473685
AB397TC,2019-10-06T01:41:27,136,0:02:16,39.705882352941174
AC413HP,2019-10-06T01:41:32,127,0:02:07,42.51968503937008
AC402KL,2019-10-06T01:41:35,133,0:02:13,40.6015037593985
AD481WU,2019-10-06T01:43:10,115,0:01:55,46.95652173913043
AB876DS,2019-10-06T01:43:22,219,0:03:39,24.65753424657534
IYC918,2019-10-06T01:43:27,216,0:03:36,25.0
NSP976,2019-10-06T01:43:31,213,0:03:33,25.35211267605634
LCL899,2019-10-06T01:43:40,166,0:02:46,32.53012048192771
AA211EO,2019-10-06T01:43:45,114,0:01:54,47.368421052631575
AD430EZ,2019-10-06T01:43:49,116,0:01:56,46.55172413793104
NTT691,2019-10-06T01:45:12,123,0:02:03,43.90243902439025
ODI364,2019-10-06T01:45:27,103,0:01:43,52.42718446601942
AC058FU,2019-10-06T01:45:45,118,0:01:58,45.76271186440678
OLA954,2019-10-06T01:47:16,96,0:01:36,56.25
AB356EY,2019-10-06T01:47:17,187,0:03:07,28.877005347593585
AC491ND,2019-10-06T01:47:25,207,0:03:27,26.086956521739133
AD583FV,2019-10-06T01:47:40,107,0:01:47,50.467289719626166
AD063VN,2019-10-06T01:49:04,111,0:01:51,48.64864864864865
IJX226,2019-10-06T01:51:12,116,0:01:56,46.55172413793104
AC992MK,2019-10-06T01:51:15,203,0:03:23,26.60098522167488
AD482CW,2019-10-06T01:51:24,217,0:03:37,24.88479262672811
LDK579,2019-10-06T01:53:24,213,0:03:33,25.35211267605634
NTF305,2019-10-06T01:55:23,119,0:01:59,45.378151260504204
AB373QE,2019-10-06T01:55:40,339,0:05:39,15.929203539823009
IYM417,2019-10-06T01:59:09,113,0:01:53,47.78761061946903
AC491OS,2019-10-06T02:01:12,207,0:03:27,26.086956521739133
AA940RY,2019-10-06T02:01:36,160,0:02:40,33.75
KZP982,2019-10-06T02:05:06,185,0:03:05,29.189189189189193
AB492VA,2019-10-06T02:06:54,292,0:04:52,18.493150684931507
MBB141,2019-10-06T02:07:57,128,0:02:08,42.1875
LSD778,2019-10-06T02:08:55,192,0:03:12,28.125
KOW689,2019-10-06T02:09:28,119,0:01:59,45.378151260504204
AD589KJ,2019-10-06T02:09:39,220,0:03:40,24.545454545454547
FWK310,2019-10-06T02:10:58,150,0:02:30,36.0
KWH511,2019-10-06T02:12:48,142,0:02:22,38.028169014084504
AD462XB,2019-10-06T02:12:59,137,0:02:17,39.416058394160586
AB483GF,2019-10-06T02:14:48,150,0:02:30,36.0
LLB597,2019-10-06T02:14:51,185,0:03:05,29.189189189189193
FOU683,2019-10-06T02:14:56,189,0:03:09,28.571428571428573
AA821YN,2019-10-06T02:16:06,314,0:05:14,17.197452229299365
AB944UF,2019-10-06T02:17:46,132,0:02:12,40.90909090909091
AD419AQ,2019-10-06T02:17:52,143,0:02:23,37.76223776223777
NUL060,2019-10-06T02:19:20,122,0:02:02,44.26229508196722
EBH451,2019-10-06T02:19:30,164,0:02:44,32.926829268292686
FIF638,2019-10-06T02:19:32,135,0:02:15,40.0
AC906VD,2019-10-06T02:19:33,139,0:02:19,38.84892086330935
A105SRW,2019-10-06T02:20:54,129,0:02:09,41.860465116279066
AB030GS,2019-10-06T02:20:58,152,0:02:32,35.526315789473685
OFR863,2019-10-06T02:20:59,127,0:02:07,42.51968503937008
GOB267,2019-10-06T02:21:13,168,0:02:48,32.142857142857146
AC742ET,2019-10-06T02:22:57,145,0:02:25,37.24137931034483
AA819HL,2019-10-06T02:26:59,180,0:03:00,30.000000000000004
GIO641,2019-10-06T02:27:01,181,0:03:01,29.83425414364641
AD760CW,2019-10-06T02:27:52,129,0:02:09,41.860465116279066
AD041IW,2019-10-06T02:27:53,146,0:02:26,36.986301369863014
AC014OX,2019-10-06T02:29:25,118,0:01:58,45.76271186440678
AA529MK,2019-10-06T02:29:34,223,0:03:43,24.2152466367713
A103RTF,2019-10-06T02:30:52,151,0:02:31,35.76158940397351
HWJ225,2019-10-06T02:34:52,235,0:03:55,22.97872340425532
LKY925,2019-10-06T02:34:54,147,0:02:27,36.734693877551024
AD838AR,2019-10-06T02:35:00,186,0:03:06,29.032258064516128
AD640KH,2019-10-06T02:37:03,185,0:03:05,29.189189189189193
PEJ030,2019-10-06T02:37:43,344,0:05:44,15.69767441860465
AB852NX,2019-10-06T02:37:47,126,0:02:06,42.85714285714286
FWN911,2019-10-06T02:39:15,151,0:02:31,35.76158940397351
AA998LG,2019-10-06T02:39:30,130,0:02:10,41.53846153846154
AB303TL,2019-10-06T02:39:39,132,0:02:12,40.90909090909091
LNH116,2019-10-06T02:41:19,129,0:02:09,41.860465116279066
OMG405,2019-10-06T02:41:20,129,0:02:09,41.860465116279066
MWU022,2019-10-06T02:41:22,128,0:02:08,42.1875
LLB129,2019-10-06T02:43:01,175,0:02:55,30.857142857142858
IIP219,2019-10-06T02:46:57,175,0:02:55,30.857142857142858
PEY937,2019-10-06T02:47:06,177,0:02:57,30.50847457627119
AC809AX,2019-10-06T02:47:39,119,0:01:59,45.378151260504204
LWD293,2019-10-06T02:48:58,189,0:03:09,28.571428571428573
AB652JL,2019-10-06T02:49:24,119,0:01:59,45.378151260504204
AD575XU,2019-10-06T02:49:31,121,0:02:01,44.62809917355372
AC854JW,2019-10-06T02:49:38,131,0:02:11,41.221374045801525
AB568RP,2019-10-06T02:51:01,127,0:02:07,42.51968503937008
JBN043,2019-10-06T02:51:13,258,0:04:18,20.930232558139533
AC625NC,2019-10-06T02:53:00,149,0:02:29,36.241610738255034
AB922RE,2019-10-06T02:54:12,120,0:02:00,45.0
LVH055,2019-10-06T02:55:00,155,0:02:35,34.83870967741936
AB765MN,2019-10-06T02:56:55,178,0:02:58,30.337078651685395
NGN207,2019-10-06T02:56:58,175,0:02:55,30.857142857142858
AD071VU,2019-10-06T02:59:20,131,0:02:11,41.221374045801525
LVN553,2019-10-06T02:59:32,125,0:02:05,43.2
AA879UV,2019-10-06T03:01:02,128,0:02:08,42.1875
EYZ349,2019-10-06T03:01:11,165,0:02:45,32.727272727272734
AD667LJ,2019-10-06T03:01:16,130,0:02:10,41.53846153846154
LYK157,2019-10-06T03:01:18,129,0:02:09,41.860465116279066
POZ705,2019-10-06T03:02:37,113,0:01:53,47.78761061946903
NTB405,2019-10-06T03:02:51,133,0:02:13,40.6015037593985
EGZ210,2019-10-06T03:05:06,197,0:03:17,27.411167512690355
IGA254,2019-10-06T03:06:57,176,0:02:56,30.681818181818183
LWV738,2019-10-06T03:07:00,213,0:03:33,25.35211267605634
HVW688,2019-10-06T03:07:40,204,0:03:24,26.470588235294116
LMH534,2019-10-06T03:07:43,129,0:02:09,41.860465116279066
AD778UR,2019-10-06T03:09:19,131,0:02:11,41.221374045801525
NDS087,2019-10-06T03:09:32,161,0:02:41,33.54037267080746
JXE352,2019-10-06T03:11:09,125,0:02:05,43.2
AA328QJ,2019-10-06T03:12:52,144,0:02:24,37.5
AA189MH,2019-10-06T03:13:00,223,0:03:43,24.2152466367713
AD317JB,2019-10-06T03:14:53,163,0:02:43,33.128834355828225
PNV450,2019-10-06T03:14:54,157,0:02:37,34.39490445859873
GGM590,2019-10-06T03:19:25,157,0:02:37,34.39490445859873
PBZ127,2019-10-06T03:19:35,134,0:02:14,40.298507462686565
AD401FA,2019-10-06T03:19:37,143,0:02:23,37.76223776223777
KHK059,2019-10-06T03:21:14,132,0:02:12,40.90909090909091
OKB890,2019-10-06T03:22:57,171,0:02:51,31.578947368421055
NAT255,2019-10-06T03:26:47,171,0:02:51,31.578947368421055
MLV660,2019-10-06T03:26:55,202,0:03:22,26.732673267326735
AD570BO,2019-10-06T03:29:20,136,0:02:16,39.705882352941174
AC617GG,2019-10-06T03:29:35,133,0:02:13,40.6015037593985
AC353UA,2019-10-06T03:34:51,151,0:02:31,35.76158940397351
OHY093,2019-10-06T03:35:06,164,0:02:44,32.926829268292686
IWD900,2019-10-06T03:37:51,131,0:02:11,41.221374045801525
AB736ZR,2019-10-06T03:46:52,182,0:03:02,29.670329670329668
GCR900,2019-10-06T03:49:24,122,0:02:02,44.26229508196722
HLV304,2019-10-06T03:50:59,128,0:02:08,42.1875
JDT460,2019-10-06T03:51:01,128,0:02:08,42.1875
AB670FE,2019-10-06T03:52:53,135,0:02:15,40.0
IRA289,2019-10-06T03:57:48,140,0:02:20,38.57142857142857
KSD191,2019-10-06T03:59:18,125,0:02:05,43.2
AA643TH,2019-10-06T03:59:24,110,0:01:50,49.09090909090909
OYW469,2019-10-06T04:00:59,121,0:02:01,44.62809917355372
DTC743,2019-10-06T04:01:13,125,0:02:05,43.2
AB556UO,2019-10-06T04:01:15,123,0:02:03,43.90243902439025
AB647IY,2019-10-06T04:02:46,127,0:02:07,42.51968503937008
AC299AM,2019-10-06T04:03:00,130,0:02:10,41.53846153846154
HPP356,2019-10-06T04:04:51,286,0:04:46,18.881118881118883
KYS405,2019-10-06T04:06:56,172,0:02:52,31.3953488372093
AB467XJ,2019-10-06T04:11:16,134,0:02:14,40.298507462686565
KUW996,2019-10-06T04:14:56,154,0:02:34,35.064935064935064
AC450LO,2019-10-06T04:16:59,173,0:02:53,31.213872832369944
AA847CK,2019-10-06T04:22:52,213,0:03:33,25.35211267605634
AA136OE,2019-10-06T04:23:03,139,0:02:19,38.84892086330935
AB895KO,2019-10-06T04:24:52,184,0:03:04,29.347826086956523
AD599KD,2019-10-06T04:24:53,163,0:02:43,33.128834355828225
NUA726,2019-10-06T04:24:55,184,0:03:04,29.347826086956523
AA391LR,2019-10-06T04:24:59,154,0:02:34,35.064935064935064
AC884ZL,2019-10-06T04:25:03,159,0:02:39,33.9622641509434
AD440UI,2019-10-06T04:31:01,137,0:02:17,39.416058394160586
AC658JH,2019-10-06T04:31:11,126,0:02:06,42.85714285714286
AD786MW,2019-10-06T04:32:49,142,0:02:22,38.028169014084504
AC952ZJ,2019-10-06T04:32:55,143,0:02:23,37.76223776223777
AB823VS,2019-10-06T04:39:21,127,0:02:07,42.51968503937008
AD503EH,2019-10-06T04:42:53,145,0:02:25,37.24137931034483
AC566SB,2019-10-06T04:44:53,164,0:02:44,32.926829268292686
OJZ383,2019-10-06T04:44:59,158,0:02:38,34.17721518987342
AA315FG,2019-10-06T04:46:56,195,0:03:15,27.692307692307693
AC527CB,2019-10-06T04:52:51,136,0:02:16,39.705882352941174
MUV595,2019-10-06T04:52:59,154,0:02:34,35.064935064935064
AD202AQ,2019-10-06T04:54:56,158,0:02:38,34.17721518987342
AD325EV,2019-10-06T04:57:42,125,0:02:05,43.2
AA631XE,2019-10-06T05:04:52,157,0:02:37,34.39490445859873
JUM181,2019-10-06T05:04:56,187,0:03:07,28.877005347593585
AD660JQ,2019-10-06T05:07:40,142,0:02:22,38.028169014084504
AC218HY,2019-10-06T05:09:29,125,0:02:05,43.2
AC880OO,2019-10-06T05:11:07,121,0:02:01,44.62809917355372
ELW652,2019-10-06T05:11:24,218,0:03:38,24.770642201834864
AD656BN,2019-10-06T05:14:42,162,0:02:42,33.333333333333336
OJJ747,2019-10-06T05:14:46,167,0:02:47,32.33532934131737
LOE432,2019-10-06T05:16:52,211,0:03:31,25.592417061611375
OKD687,2019-10-06T05:17:39,134,0:02:14,40.298507462686565
AC644UG,2019-10-06T05:17:47,134,0:02:14,40.298507462686565
AD726CR,2019-10-06T05:19:15,132,0:02:12,40.90909090909091
AC109OQ,2019-10-06T05:19:17,119,0:01:59,45.378151260504204
AD283WC,2019-10-06T05:19:27,135,0:02:15,40.0
AD678SW,2019-10-06T05:21:08,139,0:02:19,38.84892086330935
HGI394,2019-10-06T05:21:12,128,0:02:08,42.1875
AC915SF,2019-10-06T05:22:49,135,0:02:15,40.0
AD624ET,2019-10-06T05:22:56,138,0:02:18,39.130434782608695
OUX589,2019-10-06T05:24:51,186,0:03:06,29.032258064516128
AC928JU,2019-10-06T05:25:56,128,0:02:08,42.1875
IOR314,2019-10-06T05:26:56,185,0:03:05,29.189189189189193
NFW381,2019-10-06T05:27:03,178,0:02:58,30.337078651685395
AA481KX,2019-10-06T05:31:06,136,0:02:16,39.705882352941174
AD137HK,2019-10-06T05:31:15,134,0:02:14,40.298507462686565
AA343ZC,2019-10-06T05:37:47,141,0:02:21,38.297872340425535
AD546DK,2019-10-06T05:39:14,132,0:02:12,40.90909090909091
MHX702,2019-10-06T05:41:22,137,0:02:17,39.416058394160586
AA718HJ,2019-10-06T05:43:02,153,0:02:33,35.294117647058826
AA675JD,2019-10-06T05:43:06,133,0:02:13,40.6015037593985
NNR780,2019-10-06T05:44:55,290,0:04:50,18.620689655172416
NHI781,2019-10-06T05:46:50,175,0:02:55,30.857142857142858
HUN757,2019-10-06T05:46:52,173,0:02:53,31.213872832369944
AD484OY,2019-10-06T05:47:50,139,0:02:19,38.84892086330935
AC077PG,2019-10-06T05:49:20,129,0:02:09,41.860465116279066
LIS419,2019-10-06T05:50:55,120,0:02:00,45.0
AD422MI,2019-10-06T05:51:03,132,0:02:12,40.90909090909091
FBW227,2019-10-06T05:51:04,137,0:02:17,39.416058394160586
AA695VN,2019-10-06T05:51:14,127,0:02:07,42.51968503937008
AB277DQ,2019-10-06T05:53:00,136,0:02:16,39.705882352941174
AB546XJ,2019-10-06T05:55:00,163,0:02:43,33.128834355828225
AB438WN,2019-10-06T06:01:22,136,0:02:16,39.705882352941174
FPU166,2019-10-06T06:06:55,274,0:04:34,19.708029197080293
AC854UR,2019-10-06T06:06:59,193,0:03:13,27.979274611398964
AD901UG,2019-10-06T06:15:54,127,0:02:07,42.51968503937008
OLE068,2019-10-06T06:16:53,179,0:02:59,30.16759776536313
OOS502,2019-10-06T06:19:13,127,0:02:07,42.51968503937008
AC295RF,2019-10-06T06:21:14,127,0:02:07,42.51968503937008
AD776FA,2019-10-06T06:22:55,167,0:02:47,32.33532934131737
AC973HM,2019-10-06T06:24:51,173,0:02:53,31.213872832369944
SGF504,2019-10-06T06:26:52,269,0:04:29,20.07434944237918
AD425ZH,2019-10-06T06:29:19,127,0:02:07,42.51968503937008
PCS139,2019-10-06T06:30:38,126,0:02:06,42.85714285714286
JZA591,2019-10-06T06:31:06,121,0:02:01,44.62809917355372
MJH612,2019-10-06T06:33:04,135,0:02:15,40.0
AC990FE,2019-10-06T06:36:50,281,0:04:41,19.21708185053381
AB151DD,2019-10-06T06:36:54,275,0:04:35,19.636363636363637
ENW971,2019-10-06T06:37:34,327,0:05:27,16.51376146788991
ITC102,2019-10-06T06:42:52,139,0:02:19,38.84892086330935
AB166AG,2019-10-06T06:44:56,256,0:04:16,21.09375
AB917QD,2019-10-06T06:47:48,143,0:02:23,37.76223776223777
OJS224,2019-10-06T06:47:52,152,0:02:32,35.526315789473685
GGG500,2019-10-06T06:47:54,147,0:02:27,36.734693877551024
AB628VW,2019-10-06T06:48:54,196,0:03:16,27.551020408163264
GGL036,2019-10-06T06:49:18,155,0:02:35,34.83870967741936
AC373DN,2019-10-06T06:49:41,131,0:02:11,41.221374045801525
ONT055,2019-10-06T06:51:04,161,0:02:41,33.54037267080746
KZV197,2019-10-06T06:51:26,177,0:02:57,30.50847457627119
NVX485,2019-10-06T06:52:55,168,0:02:48,32.142857142857146
OVG027,2019-10-06T06:55:00,242,0:04:02,22.31404958677686
HKO147,2019-10-06T06:56:50,267,0:04:27,20.224719101123597
FDT858,2019-10-06T06:56:56,176,0:02:56,30.681818181818183
NOD937,2019-10-06T06:57:41,216,0:03:36,25.0
KER776,2019-10-06T06:57:42,151,0:02:31,35.76158940397351
HJH786,2019-10-06T06:57:44,116,0:01:56,46.55172413793104
GRO126,2019-10-06T06:57:47,126,0:02:06,42.85714285714286
AD809JH,2019-10-06T06:59:41,138,0:02:18,39.130434782608695
AA081MU,2019-10-06T07:01:06,110,0:01:50,49.09090909090909
AD655XN,2019-10-06T07:03:01,217,0:03:37,24.88479262672811
JBS861,2019-10-06T07:04:58,259,0:04:19,20.84942084942085
IMU878,2019-10-06T07:05:00,276,0:04:36,19.565217391304348
JED457,2019-10-06T07:06:49,281,0:04:41,19.21708185053381
AB420EU,2019-10-06T07:06:51,277,0:04:37,19.494584837545126
AD050KN,2019-10-06T07:06:53,184,0:03:04,29.347826086956523
AC801JM,2019-10-06T07:07:02,188,0:03:08,28.72340425531915
BHG203,2019-10-06T07:07:45,125,0:02:05,43.2
JJK246,2019-10-06T07:08:49,192,0:03:12,28.125
KWH129,2019-10-06T07:08:53,206,0:03:26,26.21359223300971
AB340TM,2019-10-06T07:08:59,233,0:03:53,23.175965665236053
DHC936,2019-10-06T07:09:23,159,0:02:39,33.9622641509434
CIC105,2019-10-06T07:09:25,125,0:02:05,43.2
AB762XF,2019-10-06T07:09:33,125,0:02:05,43.2
AC751NL,2019-10-06T07:11:09,144,0:02:24,37.5
GJR761,2019-10-06T07:12:47,155,0:02:35,34.83870967741936
EOP128,2019-10-06T07:12:48,143,0:02:23,37.76223776223777
AD787KJ,2019-10-06T07:12:58,140,0:02:20,38.57142857142857
JFT186,2019-10-06T07:13:00,145,0:02:25,37.24137931034483
AC551UK,2019-10-06T07:14:49,167,0:02:47,32.33532934131737
DDC109,2019-10-06T07:16:54,272,0:04:32,19.852941176470587
KOD718,2019-10-06T07:16:56,286,0:04:46,18.881118881118883
AC091FB,2019-10-06T07:17:39,141,0:02:21,38.297872340425535
KKU450,2019-10-06T07:19:26,125,0:02:05,43.2
AGH204,2019-10-06T07:19:32,127,0:02:07,42.51968503937008
SCD644,2019-10-06T07:21:18,139,0:02:19,38.84892086330935
NGJ753,2019-10-06T07:22:55,128,0:02:08,42.1875
AB033VW,2019-10-06T07:27:05,283,0:04:43,19.081272084805654
OOD142,2019-10-06T07:39:35,141,0:02:21,38.297872340425535
AC145EO,2019-10-06T07:41:18,132,0:02:12,40.90909090909091
KCG062,2019-10-06T07:44:58,253,0:04:13,21.343873517786562
AB397OS,2019-10-06T07:46:51,281,0:04:41,19.21708185053381
NSK993,2019-10-06T07:47:00,276,0:04:36,19.565217391304348
MUV571,2019-10-06T07:49:31,125,0:02:05,43.2
AA860JO,2019-10-06T07:51:13,135,0:02:15,40.0
AA537QO,2019-10-06T07:54:59,235,0:03:55,22.97872340425532
AC590GS,2019-10-06T07:57:07,278,0:04:38,19.424460431654676
AA452ED,2019-10-06T07:57:54,130,0:02:10,41.53846153846154
AD816MQ,2019-10-06T08:06:56,283,0:04:43,19.081272084805654
AC675GH,2019-10-06T08:07:01,273,0:04:33,19.78021978021978
IAA826,2019-10-06T08:11:09,137,0:02:17,39.416058394160586
AC112JX,2019-10-06T08:11:18,131,0:02:11,41.221374045801525
NMG302,2019-10-06T08:17:06,272,0:04:32,19.852941176470587
AA216LR,2019-10-06T08:17:49,223,0:03:43,24.2152466367713
IHS206,2019-10-06T08:21:22,141,0:02:21,38.297872340425535
NYA925,2019-10-06T08:24:57,267,0:04:27,20.224719101123597
KWX910,2019-10-06T08:26:48,268,0:04:28,20.149253731343283
DBB744,2019-10-06T08:27:01,278,0:04:38,19.424460431654676
OYU267,2019-10-06T08:27:04,276,0:04:36,19.565217391304348
AB008OS,2019-10-06T08:27:11,191,0:03:11,28.272251308900522
AD068QF,2019-10-06T08:27:47,218,0:03:38,24.770642201834864
AC236BT,2019-10-06T08:27:53,136,0:02:16,39.705882352941174
CWP554,2019-10-06T08:29:53,138,0:02:18,39.130434782608695
AA147DJ,2019-10-06T08:31:53,151,0:02:31,35.76158940397351
KTO463,2019-10-06T08:41:35,110,0:01:50,49.09090909090909
KTB694,2019-10-06T08:47:41,111,0:01:51,48.64864864864865
KXD432,2019-10-06T08:49:36,114,0:01:54,47.368421052631575
JUT131,2019-10-06T08:51:16,110,0:01:50,49.09090909090909
UKR174,2019-10-06T08:51:48,123,0:02:03,43.90243902439025
NWO505,2019-10-06T08:59:32,153,0:02:33,35.294117647058826
AD091OF,2019-10-06T09:05:37,101,0:01:41,53.46534653465347
LFX338,2019-10-06T09:07:53,119,0:01:59,45.378151260504204
HUH095,2019-10-06T09:09:42,111,0:01:51,48.64864864864865
OOY524,2019-10-06T09:11:26,196,0:03:16,27.551020408163264
AB443GB,2019-10-06T09:11:33,101,0:01:41,53.46534653465347
AD193RS,2019-10-06T09:11:35,128,0:02:08,42.1875
POS757,2019-10-06T09:13:37,129,0:02:09,41.860465116279066
AD503CN,2019-10-06T09:15:26,111,0:01:51,48.64864864864865
AC273BW,2019-10-06T09:15:50,130,0:02:10,41.53846153846154
AB130LB,2019-10-06T09:15:51,129,0:02:09,41.860465116279066
IEZ624,2019-10-06T09:17:12,198,0:03:18,27.272727272727273
JIC642,2019-10-06T09:17:42,235,0:03:55,22.97872340425532
